관측소명,시간,수위
계 성 교,2014-06-14 22:40,29.9
계 성 교,2014-06-14 22:51,29.9
계 성 교,2014-06-14 23:00,29.9
계 성 교,2014-06-14 23:12,29.9
계 성 교,2014-06-14 23:20,29.9
계 성 교,2014-06-14 23:30,29.9
계 성 교,2014-06-14 23:40,29.9
계 성 교,2014-06-14 23:50,29.9
계 성 교,2014-06-15 0:00,29.9
계 성 교,2014-06-15 0:11,29.9
계 성 교,2014-06-15 0:20,29.9
계 성 교,2014-06-15 0:30,29.9
계 성 교,2014-06-15 0:42,29.9
계 성 교,2014-06-15 0:51,29.9
계 성 교,2014-06-15 1:00,29.9
계 성 교,2014-06-15 1:10,29.9
계 성 교,2014-06-15 1:20,29.9
계 성 교,2014-06-15 1:30,29.9
계 성 교,2014-06-15 1:40,29.9
계 성 교,2014-06-15 1:51,29.9
계 성 교,2014-06-15 2:00,29.9
계 성 교,2014-06-15 2:10,29.9
계 성 교,2014-06-15 2:20,29.9
계 성 교,2014-06-15 2:30,29.9
계 성 교,2014-06-15 2:40,29.9
계 성 교,2014-06-15 2:50,29.9
계 성 교,2014-06-15 3:00,29.9
계 성 교,2014-06-15 3:10,29.9
계 성 교,2014-06-15 3:20,29.9
계 성 교,2014-06-15 3:32,29.9
계 성 교,2014-06-15 3:40,29.9
계 성 교,2014-06-15 3:50,29.9
계 성 교,2014-06-15 4:00,29.9
계 성 교,2014-06-15 4:10,29.9
계 성 교,2014-06-15 4:22,29.9
계 성 교,2014-06-15 4:30,29.9
계 성 교,2014-06-15 4:41,29.9
계 성 교,2014-06-15 4:50,29.9
계 성 교,2014-06-15 5:00,29.9
계 성 교,2014-06-15 5:10,29.9
계 성 교,2014-06-15 5:20,29.9
계 성 교,2014-06-15 5:30,29.9
계 성 교,2014-06-15 5:40,29.9
계 성 교,2014-06-15 5:50,29.9
계 성 교,2014-06-15 6:00,29.9
계 성 교,2014-06-15 6:10,29.9
계 성 교,2014-06-15 6:20,29.9
계 성 교,2014-06-15 6:30,29.9
계 성 교,2014-06-15 6:40,29.9
계 성 교,2014-06-15 6:50,29.9
계 성 교,2014-06-15 7:00,29.9
계 성 교,2014-06-15 7:11,29.9
계 성 교,2014-06-15 7:20,29.9
계 성 교,2014-06-15 7:32,29.9
계 성 교,2014-06-15 7:40,29.9
계 성 교,2014-06-15 7:50,29.9
계 성 교,2014-06-15 8:00,29.9
계 성 교,2014-06-15 8:10,29.9
계 성 교,2014-06-15 8:20,29.9
계 성 교,2014-06-15 8:30,29.9
계 성 교,2014-06-15 8:40,29.9
계 성 교,2014-06-15 8:50,29.9
계 성 교,2014-06-15 9:00,29.9
계 성 교,2014-06-15 9:10,29.9
계 성 교,2014-06-15 9:20,29.9
계 성 교,2014-06-15 9:30,29.9
계 성 교,2014-06-15 9:40,29.9
계 성 교,2014-06-15 9:51,29.9
계 성 교,2014-06-15 10:01,29.9
계 성 교,2014-06-15 10:10,29.9
계 성 교,2014-06-15 10:20,29.9
계 성 교,2014-06-15 10:30,29.9
계 성 교,2014-06-15 10:40,29.9
계 성 교,2014-06-15 10:50,29.9
계 성 교,2014-06-15 11:00,29.9
계 성 교,2014-06-15 11:10,29.9
계 성 교,2014-06-15 11:22,29.9
계 성 교,2014-06-15 11:30,29.9
계 성 교,2014-06-15 11:40,29.9
계 성 교,2014-06-15 11:50,29.9
계 성 교,2014-06-15 12:00,29.9
계 성 교,2014-06-15 12:10,29.9
계 성 교,2014-06-15 12:20,29.9
계 성 교,2014-06-15 12:30,29.9
계 성 교,2014-06-15 12:40,29.9
계 성 교,2014-06-15 12:52,29.9
계 성 교,2014-06-15 13:01,29.9
계 성 교,2014-06-15 13:10,29.9
계 성 교,2014-06-15 13:21,29.9
계 성 교,2014-06-15 13:30,29.9
계 성 교,2014-06-15 13:40,29.9
계 성 교,2014-06-15 13:50,29.9
계 성 교,2014-06-15 14:00,29.9
계 성 교,2014-06-15 14:12,29.9
계 성 교,2014-06-15 14:20,29.9
계 성 교,2014-06-15 14:32,29.9
계 성 교,2014-06-15 14:40,29.9
계 성 교,2014-06-15 14:51,29.9
계 성 교,2014-06-15 15:00,29.9
계 성 교,2014-06-15 15:10,29.9
계 성 교,2014-06-15 15:20,29.9
계 성 교,2014-06-15 15:30,29.9
계 성 교,2014-06-15 15:42,29.9
계 성 교,2014-06-15 15:50,29.9
계 성 교,2014-06-15 16:00,29.9
계 성 교,2014-06-15 16:10,29.9
계 성 교,2014-06-15 16:22,29.9
계 성 교,2014-06-15 16:30,29.9
계 성 교,2014-06-15 16:40,29.9
계 성 교,2014-06-15 16:50,29.9
계 성 교,2014-06-15 17:00,29.9
계 성 교,2014-06-15 17:12,29.9
계 성 교,2014-06-15 17:20,29.9
계 성 교,2014-06-15 17:30,29.9
계 성 교,2014-06-15 17:41,29.9
계 성 교,2014-06-15 17:50,29.9
계 성 교,2014-06-15 18:00,29.9
계 성 교,2014-06-15 18:10,29.9
계 성 교,2014-06-15 18:20,29.9
계 성 교,2014-06-15 18:30,29.9
계 성 교,2014-06-15 18:40,29.9
계 성 교,2014-06-15 18:52,29.9
계 성 교,2014-06-15 19:01,29.9
계 성 교,2014-06-15 19:10,29.9
계 성 교,2014-06-15 19:20,29.9
계 성 교,2014-06-15 19:30,29.9
계 성 교,2014-06-15 19:40,29.9
계 성 교,2014-06-15 19:50,29.9
계 성 교,2014-06-15 20:00,29.9
계 성 교,2014-06-15 20:12,29.9
계 성 교,2014-06-15 20:20,29.9
계 성 교,2014-06-15 20:30,29.9
계 성 교,2014-06-15 20:42,29.9
계 성 교,2014-06-15 20:50,29.9
계 성 교,2014-06-15 21:00,29.9
계 성 교,2014-06-15 21:10,29.9
계 성 교,2014-06-15 21:20,29.9
계 성 교,2014-06-15 21:33,29.9
계 성 교,2014-06-15 21:42,29.9
계 성 교,2014-06-15 21:50,29.9
계 성 교,2014-06-15 22:01,29.9
계 성 교,2014-06-15 22:10,29.9
계 성 교,2014-06-15 22:20,29.9
계 성 교,2014-06-15 22:30,29.9
계 성 교,2014-06-15 22:40,29.9
계 성 교,2014-06-15 22:50,29.9
계 성 교,2014-06-15 23:02,29.9
계 성 교,2014-06-15 23:10,29.9
계 성 교,2014-06-15 23:20,29.9
계 성 교,2014-06-15 23:30,29.9
계 성 교,2014-06-15 23:40,29.9
계 성 교,2014-06-15 23:50,29.9
계 성 교,2014-06-16 0:00,29.9
계 성 교,2014-06-16 0:10,29.9
계 성 교,2014-06-16 0:21,29.9
계 성 교,2014-06-16 0:30,29.9
계 성 교,2014-06-16 0:40,29.9
계 성 교,2014-06-16 0:50,29.9
계 성 교,2014-06-16 1:00,29.9
계 성 교,2014-06-16 1:10,29.9
계 성 교,2014-06-16 1:20,29.9
계 성 교,2014-06-16 1:30,29.9
계 성 교,2014-06-16 1:40,29.9
계 성 교,2014-06-16 1:50,29.9
계 성 교,2014-06-16 2:00,29.9
계 성 교,2014-06-16 2:10,29.9
계 성 교,2014-06-16 2:20,29.9
계 성 교,2014-06-16 2:30,29.9
계 성 교,2014-06-16 2:40,29.9
계 성 교,2014-06-16 2:50,29.9
계 성 교,2014-06-16 3:00,29.9
계 성 교,2014-06-16 3:10,29.9
계 성 교,2014-06-16 3:21,29.9
계 성 교,2014-06-16 3:30,29.9
계 성 교,2014-06-16 3:42,29.9
계 성 교,2014-06-16 3:50,29.9
계 성 교,2014-06-16 4:01,29.9
계 성 교,2014-06-16 4:10,29.9
계 성 교,2014-06-16 4:22,29.9
계 성 교,2014-06-16 4:30,29.9
계 성 교,2014-06-16 4:40,29.9
계 성 교,2014-06-16 4:50,29.9
계 성 교,2014-06-16 5:00,29.9
계 성 교,2014-06-16 5:10,29.9
계 성 교,2014-06-16 5:20,29.9
계 성 교,2014-06-16 5:30,29.9
계 성 교,2014-06-16 5:40,29.9
계 성 교,2014-06-16 5:50,29.9
계 성 교,2014-06-16 6:02,29.9
계 성 교,2014-06-16 6:10,29.9
계 성 교,2014-06-16 6:21,29.9
계 성 교,2014-06-16 6:30,29.9
계 성 교,2014-06-16 6:42,29.9
계 성 교,2014-06-16 6:50,29.9
계 성 교,2014-06-16 7:01,29.9
계 성 교,2014-06-16 7:10,29.9
계 성 교,2014-06-16 7:20,29.9
계 성 교,2014-06-16 7:30,29.9
계 성 교,2014-06-16 7:40,29.9
계 성 교,2014-06-16 7:50,29.9
계 성 교,2014-06-16 8:02,29.9
계 성 교,2014-06-16 8:10,29.9
계 성 교,2014-06-16 8:20,29.9
계 성 교,2014-06-16 8:30,29.9
계 성 교,2014-06-16 8:40,29.9
계 성 교,2014-06-16 8:50,29.9
계 성 교,2014-06-16 9:01,29.9
계 성 교,2014-06-16 9:11,29.9
계 성 교,2014-06-16 9:20,29.9
계 성 교,2014-06-16 9:30,29.9
